mean_abs_shap_mm,share_pct,share_ci_lo_pct,share_ci_hi_pct,n_columns,sum_of_column_mean_abs_mm,internal_cancellation_pct,split_half_max_disagreement_pct,name,display,field_family,term_family,max_abs_r_any_column,most_correlated_with,model,target,units,n_rows_explained,n_rows_observed,sampled,n_mascons,n_features,predictors,base_value_mm,scope,caveat
1.6055606294609592,0.7532324689976051,0.6765395599737389,0.8226266933070531,1,1.6055606294609592,0.0,0.032158481281670426,sms_ante2m,"Soil moisture, antecedent 2 mo",Soil moisture,Antecedent means (1 to 24 mo),0.9563476219826388,sms_ante3m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.5577385463578097,0.7307972242192827,0.5960672413850042,0.9724275672229248,1,1.5577385463578097,0.0,0.032158481281670426,elevation,Elevation,Terrain,Static and land cover,0.8512717368229613,wtd,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.5459103316470666,0.725248137372654,0.6662395686242703,0.7933437477850733,1,1.5459103316470666,0.0,0.032158481281670426,ppt_ante12m,"Precipitation, antecedent 12 mo",Precipitation,Antecedent means (1 to 24 mo),0.9615367980133666,ppt_ante24m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.53969214650013,0.7223309389405501,0.6730562168759839,0.7689176097692973,1,1.53969214650013,0.0,0.032158481281670426,sms_ante3m,"Soil moisture, antecedent 3 mo",Soil moisture,Antecedent means (1 to 24 mo),0.9563476219826388,sms_ante2m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.5348765599332412,0.7200717553925161,0.5562750233024503,0.9338366462012918,1,1.5348765599332412,0.0,0.032158481281670426,ppt_api60m,"Precipitation, API 60 mo",Precipitation,Exponential memory (API) (3 to 120 mo),0.9978306920955158,ppt_api120m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.5210773610799664,0.7135980013456628,0.6656207834980871,0.7590988434987416,1,1.5210773610799664,0.0,0.032158481281670426,ppt_ante24m,"Precipitation, antecedent 24 mo",Precipitation,Antecedent means (1 to 24 mo),0.9777101072310653,ppt_api60m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.482900001552112,0.6956874807154768,0.57069569198741,0.8195355277733255,1,1.482900001552112,0.0,0.032158481281670426,runoff_surface_clim_mean,"Surface runoff, climatological mean",Surface runoff,Per-pixel climatology,0.9718585946177527,runoff_surface_ante24m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.4154992091684673,0.6640670832493454,0.6161017995595223,0.7035202966517154,1,1.4154992091684673,0.0,0.032158481281670426,et_ante6m,"Evapotranspiration, antecedent 6 mo",Evapotranspiration,Antecedent means (1 to 24 mo),0.912008795272098,et_api3m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.4088658559904557,0.6609551129504198,0.630509604210338,0.6939404200954583,1,1.4088658559904557,0.0,0.032158481281670426,runoff_anom,"Surface runoff anomaly, same month",Surface runoff anomaly,Same month,0.9325867723596457,runoff_anom_ctx1d,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.3903840232826716,0.6522845487707545,0.5722051838276445,0.7691134047886292,1,1.3903840232826716,0.0,0.032158481281670426,et_ante24m,"Evapotranspiration, antecedent 24 mo",Evapotranspiration,Antecedent means (1 to 24 mo),0.9859298668554164,et_api60m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.3610476810793193,0.6385217016607028,0.5844375807482703,0.6855015873121707,1,1.3610476810793193,0.0,0.032158481281670426,runoff_surface_ctx1d,"Surface runoff, 1 deg context",Surface runoff,Neighbourhood context (1 to 2 deg),0.9536013450641712,runoff_surface_ctx2d,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.3499337623228522,0.6333077195091953,0.5830849847137886,0.6764371532881885,1,1.3499337623228522,0.0,0.032158481281670426,sms_ante1m,"Soil moisture, antecedent 1 mo",Soil moisture,Antecedent means (1 to 24 mo),0.9401607079415353,sms_ante2m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.231983466046679,0.5779725354913057,0.4911979550441923,0.6776472526860018,1,1.231983466046679,0.0,0.032158481281670426,crop_rainfed,Rainfed cropland fraction,Cropland fraction,Static and land cover,0.4369564972212888,ppt_api120m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.1921441972217326,0.5592823469867778,0.5110615946839969,0.6062822890454516,1,1.1921441972217326,0.0,0.032158481281670426,sms_ante6m,"Soil moisture, antecedent 6 mo",Soil moisture,Antecedent means (1 to 24 mo),0.794582389259577,sms_ante3m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.1586608152046551,0.5435739582505762,0.5214297442013822,0.5614020126962936,1,1.1586608152046551,0.0,0.032158481281670426,et_ante1m,"Evapotranspiration, antecedent 1 mo",Evapotranspiration,Antecedent means (1 to 24 mo),0.9387232432507289,et_ante2m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.1490249072559047,0.5390533698641334,0.4817866804245727,0.6027549104068032,1,1.1490249072559047,0.0,0.032158481281670426,runoff_anom_ante1m,"Surface runoff anomaly, antecedent 1 mo",Surface runoff anomaly,Antecedent means (1 to 24 mo),0.8892416321131865,runoff_surface_ante1m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.1108477601900306,0.5211429489083285,0.44232335427732883,0.591207755429302,1,1.1108477601900306,0.0,0.032158481281670426,runoff_surface_ante2m,"Surface runoff, antecedent 2 mo",Surface runoff,Antecedent means (1 to 24 mo),0.9417210714068782,runoff_surface_ante3m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.0809711586640258,0.5071266446219899,0.4713790195258886,0.5405107825964712,1,1.0809711586640258,0.0,0.032158481281670426,et,"Evapotranspiration, same month",Evapotranspiration,Same month,0.9857080184470924,et_ctx1d,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.0632823293072746,0.49882810991356447,0.42166105767130535,0.5696389694633192,1,1.0632823293072746,0.0,0.032158481281670426,et_clim_std,"Evapotranspiration, climatological s.d.",Evapotranspiration,Per-pixel climatology,0.7436537291907139,elevation_std,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
1.0046890136864057,0.47133965075355105,0.4320535358522502,0.5079193071570395,1,1.0046890136864057,0.0,0.032158481281670426,et_ctx1d,"Evapotranspiration, 1 deg context",Evapotranspiration,Neighbourhood context (1 to 2 deg),0.9898794736549357,et_ctx2d,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8961407310484203,0.4204153259808952,0.3615037855972984,0.4751539088106837,1,0.8961407310484203,0.0,0.032158481281670426,runoff_surface_ante6m,"Surface runoff, antecedent 6 mo",Surface runoff,Antecedent means (1 to 24 mo),0.8072798998649248,ppt_ante6m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8891210312951261,0.41712210510852565,0.37957089925999044,0.4539329906147881,1,0.8891210312951261,0.0,0.032158481281670426,et_api3m,"Evapotranspiration, API 3 mo",Evapotranspiration,Exponential memory (API) (3 to 120 mo),0.9459180356315485,et_ante3m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8754987231799036,0.4107313375555619,0.3612486307456254,0.46496528089421413,1,0.8754987231799036,0.0,0.032158481281670426,hnd,Height above nearest drainage,Drainage position,Static and land cover,0.9965560549440806,elevation_std,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8441566964531522,0.3960275439138943,0.35761681334195666,0.438266007403719,1,0.8441566964531522,0.0,0.032158481281670426,et_ante12m,"Evapotranspiration, antecedent 12 mo",Evapotranspiration,Antecedent means (1 to 24 mo),0.9796958217894219,et_ante24m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8428350391032555,0.395407501786201,0.31904614611361437,0.48872601620146877,1,0.8428350391032555,0.0,0.032158481281670426,runoff_surface_clim_std,"Surface runoff, climatological s.d.",Surface runoff,Per-pixel climatology,0.967902842581859,runoff_surface_clim_mean,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8289718013770735,0.3889037045522724,0.3095784873742391,0.4908286454145688,1,0.8289718013770735,0.0,0.032158481281670426,wtd,Water table depth,Water table depth,Static and land cover,0.9505657781278317,elevation_std,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.8243778781964478,0.3867485121314856,0.35935937644547944,0.4117620642611121,1,0.8243778781964478,0.0,0.032158481281670426,ppt_api12m,"Precipitation, API 12 mo",Precipitation,Exponential memory (API) (3 to 120 mo),0.9463500166264177,ppt_api60m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.7813588298917064,0.36656656236644525,0.31072860803427305,0.42578767434932047,1,0.7813588298917064,0.0,0.032158481281670426,sms_clim_std,"Soil moisture, climatological s.d.",Soil moisture,Per-pixel climatology,0.7849101411251832,hnd,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.7408804064288271,0.3475765209524928,0.29614077524403215,0.39873367853130853,1,0.7408804064288271,0.0,0.032158481281670426,wb_api60m,"Water balance (P minus ET minus Q), API 60 mo",Water balance (P minus ET minus Q),Exponential memory (API) (3 to 120 mo),0.9960702540270816,wb_api120m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.7211541154546602,0.3383221318114079,0.3074722814489812,0.3643758494569118,1,0.7211541154546602,0.0,0.032158481281670426,runoff_surface,"Surface runoff, same month",Surface runoff,Same month,0.928363587642327,runoff_surface_ctx1d,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.7141931913275871,0.3350564849273655,0.29504584141126705,0.38169930855754336,1,0.7141931913275871,0.0,0.032158481281670426,crop_irrigated,Irrigated cropland fraction,Cropland fraction,Static and land cover,0.6171540117201019,elevation_std,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.6937013940656785,0.3254429662831224,0.2943319203526236,0.35734468406298636,1,0.6937013940656785,0.0,0.032158481281670426,runoff_surface_ante1m,"Surface runoff, antecedent 1 mo",Surface runoff,Antecedent means (1 to 24 mo),0.8975419199390544,runoff_surface_ante2m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.5827793224242278,0.2734050024991762,0.22200608518265338,0.34168851022242314,1,0.5827793224242278,0.0,0.032158481281670426,awc,Available water capacity,Soil hydraulic properties,Static and land cover,0.8603088414154465,root_depth,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.5098517081573001,0.23919175265707884,0.2168688092074485,0.26907652319002845,1,0.5098517081573001,0.0,0.032158481281670426,et_api12m,"Evapotranspiration, API 12 mo",Evapotranspiration,Exponential memory (API) (3 to 120 mo),0.9683548942546059,et_api60m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.48295559142934213,0.2265737125546324,0.19955157363516737,0.2606427125457477,1,0.48295559142934213,0.0,0.032158481281670426,runoff_surface_ante24m,"Surface runoff, antecedent 24 mo",Surface runoff,Antecedent means (1 to 24 mo),0.9775932962290277,runoff_surface_ante12m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.4815168719905284,0.22589875193638628,0.19991068561964767,0.25284329013061785,1,0.4815168719905284,0.0,0.032158481281670426,runoff_surface_ante12m,"Surface runoff, antecedent 12 mo",Surface runoff,Antecedent means (1 to 24 mo),0.9775932962290277,runoff_surface_ante24m,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.4499139080929956,0.21107254227018843,0.16777240761650417,0.27634441649007213,1,0.4499139080929956,0.0,0.032158481281670426,root_depth,Obstacle-to-roots depth,Soil hydraulic properties,Static and land cover,0.8603088414154464,awc,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
0.2733289247790807,0.12822949011207915,0.11032306698888175,0.14651991913785734,1,0.2733289247790807,0.0,0.032158481281670426,upa_log,Log upstream drainage area,Drainage position,Static and land cover,0.4688469006333967,crop_irrigated,xgboost,mascon_anomaly,mm,83309,83309,False,19,78,"sms,et,ppt,runoff_surface,runoff_anom",0.014446323737502098,"Attribution is for the mascon-scale TWSA ANOMALY only. Level and trend are taken from GRACE per mascon and never enter the model, so nothing here bears on the depletion trend or on total storage.","TreeSHAP splits credit between correlated columns by how the trees were built, not by any property of the data. Antecedent windows in this matrix correlate up to 0.98, so the ordering of families separated by a few percent is not identifiable."
